653346
929590
823464
719221
614933
573435
746036
437342
1022789
786892
940721
693134
882059
1011985
980083
1136318
1219685
969686
748783
872585
1041613
385687
7451
984324
438631
335983
414906
940551
1010581
346698
150540
284053
577922
298618
978592
218
508947
405774
634492
1096197
11
634492
1096197
43074
10138
475557
996154
263115
297762
299537
1279104
1147400
284054
1366
126889
760104
348
293660
62
27205
680
16320
141
490132
206647
967847
739547
49047
359410
400928
617127
1700
1093995
843527
699280
106
807
381288
329865
601796
526896
615777
5548
1701
1094844
320288
157336
1924
597891
339846
955555
609681
378018
76341
15
68730
284052
2666
1211728
1087388
1087388
395990
103
934632
787699
16281
399170
1111966
794
38700
424139
1086747
1111873
1107387
920342
482706
578
339403
9482
1064178
846967
64635
1264966
297802
447200
111
766507
235
620
287947
141052
829
639720
866398
119450
383498
912649
391713
34152
1290938
27579
315635
937287
1105407
634521
14564
1072589
369885
10155
9348
198184
635
474350
299536
36647
615457
439079
1284004
480530
621
861
489
62215
301337
580489
845111
634649
533535
282035
505948
281338
948
395458
2756
497698
76600
519182
299534
1211307
13765
419430
346364
862
407448
68721
4233
426563
400106
525
765
1057001
447332
376866
969492
763215
550
420818
1022796
1012201
38147
856289
1151703
935271
492105
926393
75174
951491
976906
696
34851
935999
670292
961
505642
19
9802
667538
677179
2142
264660
603692
569094
765
951491
960469
1892
1422
167073
804095
618588
13765
861
696
340102
426563
525
34851
264660
804150
1142414
275
550988
8920
567797
1062807
1072790
339404
398978
169
9003
895959
603692
87101
1892
792307
9737
1374
345
14
4232
1027535
960469
949
167073
395834
569094
804095
1128992
624091
16288
340102
402900
1642
618588
804150
436969
1142414
28966
319
8467
793
1294849
274870
293167
8009
976573
297761
334524
453405
401898
8961
34223
401981
1263421
799583
792
1067833
998846
11974
3767
1008437
575264
1049948
339404
1125311
1231574
615656
1216299
804095
244786
14
784651
299054
910
8009
9003
345
1115395
453405
1077280
437557
378236
1231574
1726
272
1547
10764
10803
1216299
1239146
1077280
262504
841
619264
298250
948549
1422
13
14160
11808
11808
547012
9480
289
241848
615656
20766
424694
1127166
476669
753342
1115395
671
24032
850888
1029575
865921
1108354
642885
5876
24428
539
1049948
500475
593910
567609
1008437
19959
809
1181548
346910
15739
549053
361743
639933
447365
299054
1073087
2362
327331
327331
572802
624860
420817
13597
354912
575264
869
343674
414
61108
242
61856
938614
654739
646380
508883
619979
10576
436270
897087
932420
18
3080
504608
484718
68718
509
808
845783
585
335984
1417
565770
109428
1125311
901362
240
762441
9303
2640
213
505600
1148817
157433
893723
568124
870404
339988
415
4011
455207
223702
1093231
829557
338947
238
433249
955916
11470
10803
34223
20766
857
436270
1182297
37135
354287
9480
507086
8587
425909
974036
13597
446354
492101
1417
269149
504949
1028703
240
980489
848538
829560
557
260346
72808
1071866
271110
310307
157433
484718
619979
